"No.","Time","Source","Destination","Protocol","Length","Info"
"10366","43.099500000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10368","43.100290000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10369","43.101990000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10371","43.102717000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10372","43.103829000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10374","43.104572000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10375","43.105088000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10377","43.106021000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10378","43.106792000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10380","43.107567000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10381","43.108600000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10383","43.109250000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10384","43.110185000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10386","43.111432000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10387","43.112217000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10389","43.113929000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10390","43.114628000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10392","43.116133000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10393","43.119475000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10395","43.119673000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10396","43.119675000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10398","43.134877000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10400","43.135200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10401","43.136332000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10403","43.137007000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10405","43.137640000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10407","43.139334000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10408","43.139337000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10409","43.139338000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10414","43.140792000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10415","43.141561000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10417","43.142012000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10418","43.142616000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10420","43.143600000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10421","43.144259000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10423","43.147338000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10424","43.147919000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10425","43.147926000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10426","43.147928000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10427","43.147969000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"10432","43.156394000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10434","43.157400000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10435","43.158170000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10436","43.158173000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10438","43.159236000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10440","43.171496000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10441","43.173468000","74.125.109.147","10.0.0.94","SSLv2","1458","Encrypted Data"
"10442","43.173473000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10443","43.173474000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10446","43.173608000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10447","43.173611000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10449","43.173717000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10451","43.173909000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10452","43.173911000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10454","43.174120000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10455","43.174125000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10457","43.174406000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10458","43.174409000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10459","43.174411000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10463","43.174657000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10464","43.174660000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10466","43.175613000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10467","43.175616000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10468","43.175617000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10469","43.175652000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10472","43.177261000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10473","43.177277000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10475","43.178378000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10477","43.179080000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10478","43.180108000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10480","43.182390000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10481","43.183227000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10483","43.186377000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10484","43.187856000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10485","43.187859000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10487","43.190448000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10489","43.191303000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10490","43.199853000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10492","43.201018000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10493","43.201654000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10495","43.202228000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10496","43.202861000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10498","43.217892000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10499","43.218669000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10501","43.219512000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10502","43.220224000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10504","43.222794000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10505","43.223367000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10507","43.223926000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10508","43.224595000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10510","43.227235000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10511","43.227967000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10513","43.228904000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10514","43.234036000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10516","43.234574000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10517","43.234576000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10518","43.234577000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10521","43.234688000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10522","43.237686000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10524","43.238174000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10526","43.238788000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10528","43.239501000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10529","43.242998000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10531","43.244109000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10533","43.244703000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10535","43.245881000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10537","43.250202000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10538","43.251326000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10540","43.252843000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10541","43.252846000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Out-Of-Order] [TCP segment of a reassembled PDU]"
"10544","43.257597000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10546","43.258575000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10547","43.258580000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10548","43.258583000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10549","43.258619000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10553","43.258765000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10554","43.258767000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10556","43.258876000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10558","43.259814000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10560","43.260466000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10562","43.261920000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Fast Retransmission] Continuation Data"
"10565","43.264391000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10566","43.267659000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10568","43.268208000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10569","43.268210000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10570","43.268211000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10573","43.269140000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10574","43.270379000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10576","43.271240000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10577","43.271242000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10579","43.272090000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10581","43.272679000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10583","43.273518000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10584","43.274186000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10586","43.275158000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10587","43.275706000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10589","43.277280000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10590","43.278087000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10592","43.278939000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10593","43.279736000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10595","43.280569000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10596","43.281672000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10598","43.285007000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10599","43.324920000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10601","43.325749000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10602","43.326711000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10604","43.328026000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10605","43.328573000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10607","43.339724000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10608","43.340645000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10609","43.340648000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10610","43.340649000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10611","43.340768000","74.125.109.147","10.0.0.94","SSLv2","1458","[TCP Out-Of-Order] Encrypted Data"
"10615","43.341002000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10616","43.341004000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10617","43.341005000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10621","43.344465000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10624","43.348614000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10625","43.348617000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10627","43.353200000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10628","43.353203000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10629","43.353204000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10630","43.353205000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10631","43.353242000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10637","43.355135000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10638","43.355139000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10639","43.355140000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10643","43.355296000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Previous segment not captured] Continuation Data"
"10645","43.362033000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10646","43.362035000","74.125.109.147","10.0.0.94","TLSv1.2","1458","[TCP Out-Of-Order] Continuation Data"
"10649","43.362628000","74.125.109.147","10.0.0.94","TLSv1.2","1458","Continuation Data"
"10650","43.362630000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10651","43.362631000","74.125.109.147","10.0.0.94","TCP","1458","[TCP Previous segment not captured] [TCP segment of a reassembled PDU]"
"10655","43.372795000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10657","43.374750000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10658","43.374754000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10659","43.374756000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10663","43.374998000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
"10664","43.375003000","74.125.109.147","10.0.0.94","TCP","1458","[TCP segment of a reassembled PDU]"
